bnet,method,run,group_count,group_size_mean,group_size_std,mc_edges_count,N,sources,N_perc,sources_perc,min_trap_count,attractor_count,update_scheme
n010_003.bnet,random_mc,19,3,341.3333333333333,242.29504511832036,7,10,0,10,0,1,1,asynchronous
n010_003.bnet,random_mc,20,3,341.3333333333333,241.69723944545905,7,10,0,10,0,1,1,asynchronous
n010_003.bnet,random_mc,21,3,341.3333333333333,240.65235414505207,7,10,0,10,0,1,1,asynchronous
n010_003.bnet,random_mc,22,3,341.3333333333333,240.98455459957503,7,10,0,10,0,1,1,asynchronous
n010_003.bnet,random_mc,23,3,341.3333333333333,241.07582947188124,7,10,0,10,0,1,1,asynchronous
n010_003.bnet,random_mc,24,3,341.3333333333333,240.98455459957503,7,10,0,10,0,1,1,asynchronous
n010_003.bnet,random_mc,25,3,341.3333333333333,240.83512110063091,7,10,0,10,0,1,1,asynchronous
n010_003.bnet,random_mc,26,3,341.3333333333333,240.7520624118422,7,10,0,10,0,1,1,asynchronous
n010_003.bnet,random_mc,27,3,341.3333333333333,240.80466957450992,7,10,0,10,0,1,1,asynchronous
n010_003.bnet,random_mc,28,3,341.3333333333333,240.77698302694043,7,10,0,10,0,1,1,asynchronous
n010_003.bnet,random_mc,29,3,341.3333333333333,240.6939042758573,7,10,0,10,0,1,1,asynchronous
n010_004.bnet,sd_mc,0,26,19.692307692307693,47.416947011646855,103,10,0,9,0,4,4,asynchronous
n010_004.bnet,null_mc,0,5,102.4,202.79999999999998,9,10,0,9,0,4,4,asynchronous
n010_004.bnet,random_mc,0,26,19.692307692307693,8.85684972110561,501,10,0,9,0,4,4,asynchronous
n010_004.bnet,random_mc,1,26,19.692307692307693,9.024621154499977,502,10,0,9,0,4,4,asynchronous
n010_004.bnet,random_mc,2,26,19.692307692307693,9.297515097177767,508,10,0,9,0,4,4,asynchronous
n010_004.bnet,random_mc,3,26,19.692307692307693,9.416716848935076,504,10,0,9,0,4,4,asynchronous
n010_004.bnet,random_mc,4,26,19.692307692307693,8.861191232513358,501,10,0,9,0,4,4,asynchronous
n010_004.bnet,random_mc,5,26,19.692307692307693,9.481841880340918,507,10,0,9,0,4,4,asynchronous
n010_004.bnet,random_mc,6,26,19.692307692307693,8.773952844682382,500,10,0,9,0,4,4,asynchronous
n010_004.bnet,random_mc,7,26,19.692307692307693,8.882866960828974,505,10,0,9,0,4,4,asynchronous
n010_004.bnet,random_mc,8,26,19.692307692307693,9.518278895687743,501,10,0,9,0,4,4,asynchronous
n010_004.bnet,random_mc,9,26,19.692307692307693,9.024621154499977,506,10,0,9,0,4,4,asynchronous
n010_004.bnet,random_mc,10,26,19.692307692307693,9.518278895687743,500,10,0,9,0,4,4,asynchronous
n010_004.bnet,random_mc,11,26,19.692307692307693,9.481841880340918,500,10,0,9,0,4,4,asynchronous
n010_004.bnet,random_mc,12,26,19.692307692307693,9.071380315497876,503,10,0,9,0,4,4,asynchronous
n010_004.bnet,random_mc,13,26,19.692307692307693,9.113680463875895,502,10,0,9,0,4,4,asynchronous
n010_004.bnet,random_mc,14,26,19.692307692307693,8.895847046490639,508,10,0,9,0,4,4,asynchronous
n010_004.bnet,random_mc,15,26,19.692307692307693,9.654688899777106,501,10,0,9,0,4,4,asynchronous
n010_004.bnet,random_mc,16,26,19.692307692307693,9.105236155300256,510,10,0,9,0,4,4,asynchronous
n010_004.bnet,random_mc,17,26,19.692307692307693,8.8481603075669,507,10,0,9,0,4,4,asynchronous
n010_004.bnet,random_mc,18,26,19.692307692307693,9.506148742015636,501,10,0,9,0,4,4,asynchronous
n010_004.bnet,random_mc,19,26,19.692307692307693,8.878536048632336,510,10,0,9,0,4,4,asynchronous
n010_004.bnet,random_mc,20,26,19.692307692307693,9.13054565211332,502,10,0,9,0,4,4,asynchronous
n010_004.bnet,random_mc,21,26,19.692307692307693,8.830755829526149,508,10,0,9,0,4,4,asynchronous
n010_004.bnet,random_mc,22,26,19.692307692307693,8.926060509150593,505,10,0,9,0,4,4,asynchronous
n010_004.bnet,random_mc,23,26,19.692307692307693,9.309917089481397,502,10,0,9,0,4,4,asynchronous
n010_004.bnet,random_mc,24,26,19.692307692307693,9.054404923610942,507,10,0,9,0,4,4,asynchronous
n010_004.bnet,random_mc,25,26,19.692307692307693,9.25605511073793,501,10,0,9,0,4,4,asynchronous
n010_004.bnet,random_mc,26,26,19.692307692307693,9.062896594056243,511,10,0,9,0,4,4,asynchronous
n010_004.bnet,random_mc,27,26,19.692307692307693,8.694689939042949,504,10,0,9,0,4,4,asynchronous
n010_004.bnet,random_mc,28,26,19.692307692307693,8.960465435924764,504,10,0,9,0,4,4,asynchronous
n010_004.bnet,random_mc,29,26,19.692307692307693,9.396272709346103,497,10,0,9,0,4,4,asynchronous
n010_005.bnet,sd_mc,0,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_005.bnet,null_mc,0,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_005.bnet,random_mc,0,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_005.bnet,random_mc,1,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_005.bnet,random_mc,2,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_005.bnet,random_mc,3,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_005.bnet,random_mc,4,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_005.bnet,random_mc,5,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_005.bnet,random_mc,6,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_005.bnet,random_mc,7,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_005.bnet,random_mc,8,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_005.bnet,random_mc,9,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_005.bnet,random_mc,10,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_005.bnet,random_mc,11,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_005.bnet,random_mc,12,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_005.bnet,random_mc,13,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_005.bnet,random_mc,14,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_005.bnet,random_mc,15,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_005.bnet,random_mc,16,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_005.bnet,random_mc,17,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_005.bnet,random_mc,18,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_005.bnet,random_mc,19,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_005.bnet,random_mc,20,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_005.bnet,random_mc,21,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_005.bnet,random_mc,22,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_005.bnet,random_mc,23,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_005.bnet,random_mc,24,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_005.bnet,random_mc,25,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_005.bnet,random_mc,26,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_005.bnet,random_mc,27,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_005.bnet,random_mc,28,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_005.bnet,random_mc,29,1,64.0,0.0,1,10,0,6,0,1,1,asynchronous
n010_006.bnet,sd_mc,0,20,51.2,71.05181208104408,80,10,0,10,0,2,2,asynchronous
n010_006.bnet,null_mc,0,3,341.3333333333333,481.3040157276434,5,10,0,10,0,2,2,asynchronous
n010_006.bnet,random_mc,0,20,51.2,17.92093747547823,341,10,0,10,0,2,2,asynchronous
n010_006.bnet,random_mc,1,20,51.2,18.21428011204396,341,10,0,10,0,2,2,asynchronous
n010_006.bnet,random_mc,2,20,51.2,17.81740721878467,339,10,0,10,0,2,2,asynchronous
n010_006.bnet,random_mc,3,20,51.2,17.494570586327637,341,10,0,10,0,2,2,asynchronous
n010_006.bnet,random_mc,4,20,51.2,18.42172630347113,343,10,0,10,0,2,2,asynchronous
n010_006.bnet,random_mc,5,20,51.2,18.645642922677673,340,10,0,10,0,2,2,asynchronous
n010_006.bnet,random_mc,6,20,51.2,18.570406565285534,341,10,0,10,0,2,2,asynchronous
n010_006.bnet,random_mc,7,20,51.2,18.22525719983123,340,10,0,10,0,2,2,asynchronous
n010_006.bnet,random_mc,8,20,51.2,18.173056980046038,341,10,0,10,0,2,2,asynchronous
n010_006.bnet,random_mc,9,20,51.2,18.115186998758805,340,10,0,10,0,2,2,asynchronous
n010_006.bnet,random_mc,10,20,51.2,19.21874085365636,341,10,0,10,0,2,2,asynchronous
n010_006.bnet,random_mc,11,20,51.2,18.20054944225586,340,10,0,10,0,2,2,asynchronous
n010_006.bnet,random_mc,12,20,51.2,17.434448657758008,339,10,0,10,0,2,2,asynchronous
n010_006.bnet,random_mc,13,20,51.2,17.996110690924304,341,10,0,10,0,2,2,asynchronous
n010_006.bnet,random_mc,14,20,51.2,18.337393489806562,340,10,0,10,0,2,2,asynchronous
n010_006.bnet,random_mc,15,20,51.2,18.451558199783562,342,10,0,10,0,2,2,asynchronous
n010_006.bnet,random_mc,16,20,51.2,18.37552720332127,340,10,0,10,0,2,2,asynchronous
n010_006.bnet,random_mc,17,20,51.2,18.001666589513317,341,10,0,10,0,2,2,asynchronous
n010_006.bnet,random_mc,18,20,51.2,17.971087891388212,342,10,0,10,0,2,2,asynchronous
n010_006.bnet,random_mc,19,20,51.2,19.156200040717888,342,10,0,10,0,2,2,asynchronous
n010_006.bnet,random_mc,20,20,51.2,18.59193373482167,341,10,0,10,0,2,2,asynchronous
n010_006.bnet,random_mc,21,20,51.2,18.293714767646293,340,10,0,10,0,2,2,asynchronous
n010_006.bnet,random_mc,22,20,51.2,18.258148865643527,340,10,0,10,0,2,2,asynchronous
n010_006.bnet,random_mc,23,20,51.2,17.77245059073171,338,10,0,10,0,2,2,asynchronous
n010_006.bnet,random_mc,24,20,51.2,18.22800043888523,338,10,0,10,0,2,2,asynchronous
n010_006.bnet,random_mc,25,20,51.2,17.628386199536248,341,10,0,10,0,2,2,asynchronous
n010_006.bnet,random_mc,26,20,51.2,18.222513547806738,340,10,0,10,0,2,2,asynchronous
n010_006.bnet,random_mc,27,20,51.2,18.164801127455263,340,10,0,10,0,2,2,asynchronous
n010_006.bnet,random_mc,28,20,51.2,17.859451279364663,342,10,0,10,0,2,2,asynchronous
n010_006.bnet,random_mc,29,20,51.2,18.554244797350282,339,10,0,10,0,2,2,asynchronous
n010_007.bnet,sd_mc,0,19,26.94736842105263,22.23670196156399,69,10,0,9,0,2,2,asynchronous
n010_007.bnet,null_mc,0,3,170.66666666666666,239.94490108263514,5,10,0,9,0,2,2,asynchronous
n010_007.bnet,random_mc,0,19,26.94736842105263,10.409882370590413,303,10,0,9,0,2,2,asynchronous
n010_007.bnet,random_mc,1,19,26.94736842105263,9.960309043031094,301,10,0,9,0,2,2,asynchronous
n010_007.bnet,random_mc,2,19,26.94736842105263,10.148755091975444,303,10,0,9,0,2,2,asynchronous
n010_007.bnet,random_mc,3,19,26.94736842105263,10.338857130215253,305,10,0,9,0,2,2,asynchronous
n010_007.bnet,random_mc,4,19,26.94736842105263,10.127989794886178,303,10,0,9,0,2,2,asynchronous
n010_007.bnet,random_mc,5,19,26.94736842105263,11.18962717129963,304,10,0,9,0,2,2,asynchronous
n010_007.bnet,random_mc,6,19,26.94736842105263,10.575411820825485,301,10,0,9,0,2,2,asynchronous
n010_007.bnet,random_mc,7,19,26.94736842105263,9.912637782731414,303,10,0,9,0,2,2,asynchronous
n010_007.bnet,random_mc,8,19,26.94736842105263,10.38457197866409,302,10,0,9,0,2,2,asynchronous
n010_007.bnet,random_mc,9,19,26.94736842105263,10.060206570080307,301,10,0,9,0,2,2,asynchronous
n010_007.bnet,random_mc,10,19,26.94736842105263,10.913408865922335,304,10,0,9,0,2,2,asynchronous
n010_007.bnet,random_mc,11,19,26.94736842105263,11.066657766797698,302,10,0,9,0,2,2,asynchronous
n010_007.bnet,random_mc,12,19,26.94736842105263,9.643507137805079,303,10,0,9,0,2,2,asynchronous
n010_007.bnet,random_mc,13,19,26.94736842105263,10.66955177971668,302,10,0,9,0,2,2,asynchronous
n010_007.bnet,random_mc,14,19,26.94736842105263,9.949735168178975,302,10,0,9,0,2,2,asynchronous
n010_007.bnet,random_mc,15,19,26.94736842105263,10.7726441274111,304,10,0,9,0,2,2,asynchronous
n010_007.bnet,random_mc,16,19,26.94736842105263,10.455286671850835,300,10,0,9,0,2,2,asynchronous
n010_007.bnet,random_mc,17,19,26.94736842105263,9.75744619419892,302,10,0,9,0,2,2,asynchronous
n010_007.bnet,random_mc,18,19,26.94736842105263,10.560470903627886,302,10,0,9,0,2,2,asynchronous
n010_007.bnet,random_mc,19,19,26.94736842105263,10.369356089284,302,10,0,9,0,2,2,asynchronous
n010_007.bnet,random_mc,20,19,26.94736842105263,10.845681576750533,305,10,0,9,0,2,2,asynchronous
n010_007.bnet,random_mc,21,19,26.94736842105263,9.997229533123171,306,10,0,9,0,2,2,asynchronous
n010_007.bnet,random_mc,22,19,26.94736842105263,9.912637782731414,303,10,0,9,0,2,2,asynchronous
n010_007.bnet,random_mc,23,19,26.94736842105263,10.328670797504067,305,10,0,9,0,2,2,asynchronous
n010_007.bnet,random_mc,24,19,26.94736842105263,10.318474408914518,302,10,0,9,0,2,2,asynchronous
n010_007.bnet,random_mc,25,19,26.94736842105263,10.14356775296556,303,10,0,9,0,2,2,asynchronous
n010_007.bnet,random_mc,26,19,26.94736842105263,10.38963898977968,303,10,0,9,0,2,2,asynchronous
n010_007.bnet,random_mc,27,19,26.94736842105263,9.827317909038994,302,10,0,9,0,2,2,asynchronous
n010_007.bnet,random_mc,28,19,26.94736842105263,9.85939938498725,304,10,0,9,0,2,2,asynchronous
n010_007.bnet,random_mc,29,19,26.94736842105263,10.87475920706451,305,10,0,9,0,2,2,asynchronous
n010_008.bnet,sd_mc,0,6,42.666666666666664,39.655460601984636,14,10,0,8,0,3,3,asynchronous
n010_008.bnet,null_mc,0,4,64.0,92.09505958519165,7,10,0,8,0,3,3,asynchronous
n010_008.bnet,random_mc,0,6,42.666666666666664,33.45976024354562,20,10,0,8,0,3,3,asynchronous
n010_008.bnet,random_mc,1,6,42.666666666666664,33.02860712910687,21,10,0,8,0,3,3,asynchronous
n010_008.bnet,random_mc,2,6,42.666666666666664,33.14949304120485,20,10,0,8,0,3,3,asynchronous
n010_008.bnet,random_mc,3,6,42.666666666666664,33.86574801903671,21,10,0,8,0,3,3,asynchronous
n010_008.bnet,random_mc,4,6,42.666666666666664,34.20363853289426,20,10,0,8,0,3,3,asynchronous
n010_008.bnet,random_mc,5,6,42.666666666666664,33.32999983331666,21,10,0,8,0,3,3,asynchronous
n010_008.bnet,random_mc,6,6,42.666666666666664,33.62869145371091,21,10,0,8,0,3,3,asynchronous
n010_008.bnet,random_mc,7,6,42.666666666666664,33.134406421254766,21,10,0,8,0,3,3,asynchronous
n010_008.bnet,random_mc,8,6,42.666666666666664,33.414900202687356,20,10,0,8,0,3,3,asynchronous
n010_008.bnet,random_mc,9,6,42.666666666666664,33.61381990921129,20,10,0,8,0,3,3,asynchronous
