model,method,run,rmsd,kld,n_states,n_attractors,update_scheme
n010_004.bnet,random_mc,23,0.1136458205924016,0.13861227258595576,512,4,asynchronous
n010_004.bnet,random_mc,24,0.10987976721034176,0.13281097892214755,512,4,asynchronous
n010_004.bnet,random_mc,25,0.10534562101501538,0.12506236265391119,512,4,asynchronous
n010_004.bnet,random_mc,26,0.1154849329266765,0.14208479602287732,512,4,asynchronous
n010_004.bnet,random_mc,27,0.0970755339678471,0.10952754172670784,512,4,asynchronous
n010_004.bnet,random_mc,28,0.11882584527778804,0.14864286687203165,512,4,asynchronous
n010_004.bnet,random_mc,29,0.12282583851639502,0.15765552817840361,512,4,asynchronous
n010_006.bnet,sd_mc,,0.04945219357429215,0.005036830533287989,1024,2,asynchronous
n010_006.bnet,null_mc,,0.11712926440262209,0.027695163206216705,1024,2,asynchronous
n010_006.bnet,ref,,0.11712926440262209,0.027695163206216705,1024,2,asynchronous
n010_006.bnet,random_mc,0,0.13122579090310055,0.03469895915679776,1024,2,asynchronous
n010_006.bnet,random_mc,1,0.1253653754262865,0.031689956228727126,1024,2,asynchronous
n010_006.bnet,random_mc,2,0.12083983798101908,0.029461199607573124,1024,2,asynchronous
n010_006.bnet,random_mc,3,0.12643985377227435,0.03223124165326101,1024,2,asynchronous
n010_006.bnet,random_mc,4,0.12265745278381548,0.030346444776878076,1024,2,asynchronous
n010_006.bnet,random_mc,5,0.1152066044894427,0.026801753097929495,1024,2,asynchronous
n010_006.bnet,random_mc,6,0.13086882985252052,0.03451169890654422,1024,2,asynchronous
n010_006.bnet,random_mc,7,0.1131219999248671,0.025849768612831003,1024,2,asynchronous
n010_006.bnet,random_mc,8,0.10415457796008815,0.021951734682475493,1024,2,asynchronous
n010_006.bnet,random_mc,9,0.133162704471693,0.03572408668979163,1024,2,asynchronous
n010_006.bnet,random_mc,10,0.12139586786805234,0.02973059736471083,1024,2,asynchronous
n010_006.bnet,random_mc,11,0.11208870348529881,0.025384311520676883,1024,2,asynchronous
n010_006.bnet,random_mc,12,0.07479392327220594,0.01141020240265736,1024,2,asynchronous
n010_006.bnet,random_mc,13,0.11696439218909288,0.027617972124749035,1024,2,asynchronous
n010_006.bnet,random_mc,14,0.11246944451547275,0.025555324621323178,1024,2,asynchronous
n010_006.bnet,random_mc,15,0.12160495654141368,0.029832222573286063,1024,2,asynchronous
n010_006.bnet,random_mc,16,0.1141818634417108,0.02633161423189216,1024,2,asynchronous
n010_006.bnet,random_mc,17,0.12571182490949984,0.03186397659397858,1024,2,asynchronous
n010_006.bnet,random_mc,18,0.10650298533900426,0.022941707070943257,1024,2,asynchronous
n010_006.bnet,random_mc,19,0.12181717758665261,0.029935549850995835,1024,2,asynchronous
n010_006.bnet,random_mc,20,0.12344990376861842,0.030736555670091065,1024,2,asynchronous
n010_006.bnet,random_mc,21,0.1064543854226907,0.022920998253730465,1024,2,asynchronous
n010_006.bnet,random_mc,22,0.12363505436737471,0.030828066582258465,1024,2,asynchronous
n010_006.bnet,random_mc,23,0.11505700958176249,0.026732859469758175,1024,2,asynchronous
n010_006.bnet,random_mc,24,0.09114243629058816,0.016861368262681795,1024,2,asynchronous
n010_006.bnet,random_mc,25,0.12294507751057543,0.030487745685972623,1024,2,asynchronous
n010_006.bnet,random_mc,26,0.1138542424258231,0.026182189600005526,1024,2,asynchronous
n010_006.bnet,random_mc,27,0.12066052933247656,0.029374588855384368,1024,2,asynchronous
n010_006.bnet,random_mc,28,0.12241162328311725,0.030225940273911123,1024,2,asynchronous
n010_006.bnet,random_mc,29,0.11545441589398564,0.026916075442633483,1024,2,asynchronous
n010_007.bnet,sd_mc,,0.017072399360886642,0.000592481932403157,512,2,asynchronous
n010_007.bnet,null_mc,,0.012463314320619895,0.00031625935931493994,512,2,asynchronous
n010_007.bnet,ref,,0.07471917369561998,0.011207844757134502,512,2,asynchronous
n010_007.bnet,random_mc,0,0.007538456545009176,0.00011662485821914426,512,2,asynchronous
n010_007.bnet,random_mc,1,0.003968978396829054,3.2278497765414124e-05,512,2,asynchronous
n010_007.bnet,random_mc,2,0.020179710310261056,0.0008269367471051906,512,2,asynchronous
n010_007.bnet,random_mc,3,0.01205605564601872,0.00029597132764094293,512,2,asynchronous
n010_007.bnet,random_mc,4,0.009193957978033157,0.00017230367504214757,512,2,asynchronous
n010_007.bnet,random_mc,5,0.02396773919179368,0.0011651437700285865,512,2,asynchronous
n010_007.bnet,random_mc,6,0.027863403853615104,0.0015728559903851191,512,2,asynchronous
n010_007.bnet,random_mc,7,0.012957483650555796,0.00034177615598414077,512,2,asynchronous
n010_007.bnet,random_mc,8,0.011306384093175581,0.0002627892346384903,512,2,asynchronous
n010_007.bnet,random_mc,9,0.0012425026560598518,3.1565644298240953e-06,512,2,asynchronous
n010_007.bnet,random_mc,10,0.009901042263706195,0.00019977386842584544,512,2,asynchronous
n010_007.bnet,random_mc,11,0.004411453403819127,3.9884214050049833e-05,512,2,asynchronous
n010_007.bnet,random_mc,12,0.002648107734521926,1.436101514248585e-05,512,2,asynchronous
n010_007.bnet,random_mc,13,0.008575489817504472,0.00014993626175543312,512,2,asynchronous
n010_007.bnet,random_mc,14,0.007913105940957732,0.00012769970547421398,512,2,asynchronous
n010_007.bnet,random_mc,15,0.0025112062428988557,1.2913789712256773e-05,512,2,asynchronous
n010_007.bnet,random_mc,16,0.009551153378543148,0.00018592771107077584,512,2,asynchronous
n010_007.bnet,random_mc,17,0.002528703667133869,1.3094472322089813e-05,512,2,asynchronous
n010_007.bnet,random_mc,18,0.012945060840562768,0.0003411226174945825,512,2,asynchronous
n010_007.bnet,random_mc,19,0.04343670633386432,0.0038070424364210695,512,2,asynchronous
n010_007.bnet,random_mc,20,0.014837957283730968,0.00044788243571762705,512,2,asynchronous
n010_007.bnet,random_mc,21,0.027105899626925334,0.0014888271626356392,512,2,asynchronous
n010_007.bnet,random_mc,22,0.010249379847983603,0.0002140508045901622,512,2,asynchronous
n010_007.bnet,random_mc,23,0.0004918620520797667,4.950082594184189e-07,512,2,asynchronous
n010_007.bnet,random_mc,24,0.009340215654568884,0.00017781972740947213,512,2,asynchronous
n010_007.bnet,random_mc,25,0.04825148939815249,0.004882520975172437,512,2,asynchronous
n010_007.bnet,random_mc,26,0.009665880183856002,0.000191919938712138,512,2,asynchronous
n010_007.bnet,random_mc,27,0.01660965101115139,0.000560885948042409,512,2,asynchronous
n010_007.bnet,random_mc,28,0.008161287251059884,0.00013582290966577572,512,2,asynchronous
n010_007.bnet,random_mc,29,0.013456068565759316,0.0003685197013163499,512,2,asynchronous
n010_008.bnet,sd_mc,,0.031145393829118365,0.0061961857082608145,256,3,asynchronous
n010_008.bnet,null_mc,,0.16013812754762097,0.17335552360283585,256,3,asynchronous
n010_008.bnet,ref,,0.22802811835152131,0.21820924934983396,256,3,asynchronous
n010_008.bnet,random_mc,0,0.1593680914572843,0.17112039090044528,256,3,asynchronous
n010_008.bnet,random_mc,1,0.15995615738500735,0.17299411740599874,256,3,asynchronous
n010_008.bnet,random_mc,2,0.15777512623685952,0.1665695853668081,256,3,asynchronous
n010_008.bnet,random_mc,3,0.16137467059792548,0.17719456158418062,256,3,asynchronous
n010_008.bnet,random_mc,4,0.15815660046617985,0.1672782258396534,256,3,asynchronous
n010_008.bnet,random_mc,5,0.16029519977265452,0.1742413376850834,256,3,asynchronous
n010_008.bnet,random_mc,6,0.16017690393374995,0.1736102734909901,256,3,asynchronous
n010_008.bnet,random_mc,7,0.15983278711088372,0.1726761068524018,256,3,asynchronous
n010_008.bnet,random_mc,8,0.157507339444979,0.1651367091875167,256,3,asynchronous
n010_008.bnet,random_mc,9,0.15918839005510327,0.17102243472349432,256,3,asynchronous
n010_008.bnet,random_mc,10,0.1592915269266336,0.1709199301223624,256,3,asynchronous
n010_008.bnet,random_mc,11,0.16013871208470457,0.17316535285847845,256,3,asynchronous
n010_008.bnet,random_mc,12,0.15968901787231493,0.1718532025491163,256,3,asynchronous
n010_008.bnet,random_mc,13,0.15954949567647794,0.17144942862697118,256,3,asynchronous
n010_008.bnet,random_mc,14,0.1600036483012428,0.17340729042861924,256,3,asynchronous
n010_008.bnet,random_mc,15,0.1581634499223615,0.16831404948314382,256,3,asynchronous
n010_008.bnet,random_mc,16,0.16020338419585206,0.17351241152870117,256,3,asynchronous
n010_008.bnet,random_mc,17,0.16020651085973656,0.1739243858413241,256,3,asynchronous
n010_008.bnet,random_mc,18,0.1598648413081915,0.17247755824968952,256,3,asynchronous
n010_008.bnet,random_mc,19,0.1605076827395775,0.17434286406042018,256,3,asynchronous
n010_008.bnet,random_mc,20,0.1604183220871702,0.17420166997439554,256,3,asynchronous
n010_008.bnet,random_mc,21,0.16019008442027596,0.17354512744465456,256,3,asynchronous
n010_008.bnet,random_mc,22,0.15925890204388754,0.16987686697895296,256,3,asynchronous
n010_008.bnet,random_mc,23,0.16229456395265374,0.18072290198465693,256,3,asynchronous
n010_008.bnet,random_mc,24,0.1603572919303741,0.17398757915796342,256,3,asynchronous
n010_008.bnet,random_mc,25,0.15856573171217994,0.168953412744475,256,3,asynchronous
n010_008.bnet,random_mc,26,0.15773430001597583,0.16669434087680912,256,3,asynchronous
n010_008.bnet,random_mc,27,0.15986202350687337,0.17295467085039637,256,3,asynchronous
n010_008.bnet,random_mc,28,0.16077112113482148,0.17525521946780614,256,3,asynchronous
n010_008.bnet,random_mc,29,0.1591796782538178,0.1707131741088847,256,3,asynchronous
n010_009.bnet,sd_mc,,0.0016743299550659452,8.515520230912774e-06,256,2,asynchronous
n010_009.bnet,null_mc,,0.16903764415496728,0.19880558307345073,256,2,asynchronous
n010_009.bnet,ref,,0.2933409966217318,0.18365085493884084,256,2,asynchronous
n010_009.bnet,random_mc,0,0.1681199612916687,0.19458198799812432,256,2,asynchronous
n010_009.bnet,random_mc,1,0.1693394415455279,0.20022133151652888,256,2,asynchronous
n010_009.bnet,random_mc,2,0.1690348278225318,0.1987924348325354,256,2,asynchronous
n010_009.bnet,random_mc,3,0.16908921059904947,0.1990465306595688,256,2,asynchronous
n010_009.bnet,random_mc,4,0.1689176372673463,0.19824635321677186,256,2,asynchronous
n010_009.bnet,random_mc,5,0.16782814084457529,0.19326387530058495,256,2,asynchronous
n010_009.bnet,random_mc,6,0.17000971883352553,0.20341458258001868,256,2,asynchronous
n010_009.bnet,random_mc,7,0.16921357156167857,0.1996292284817815,256,2,asynchronous
n010_009.bnet,random_mc,8,0.1697373044054385,0.2021085364581489,256,2,asynchronous
n010_009.bnet,random_mc,9,0.16907334153146164,0.1989723397392147,256,2,asynchronous
n010_009.bnet,random_mc,10,0.1681904169908336,0.19490200660245813,256,2,asynchronous
n010_009.bnet,random_mc,11,0.16903241631659954,0.19878117747752957,256,2,asynchronous
n010_009.bnet,random_mc,12,0.16894053833267547,0.1983529090723106,256,2,asynchronous
n010_009.bnet,random_mc,13,0.1687545473233762,0.19748972365635364,256,2,asynchronous
n010_009.bnet,random_mc,14,0.1690611726299301,0.19891547290545328,256,2,asynchronous
n010_009.bnet,random_mc,15,0.16669395130262932,0.18825086233451238,256,2,asynchronous
n010_009.bnet,random_mc,16,0.169043478298146,0.19883282387682485,256,2,asynchronous
n010_009.bnet,random_mc,17,0.16942286859394934,0.2006150813474728,256,2,asynchronous
n010_009.bnet,random_mc,18,0.1690150629204674,0.19870019379319726,256,2,asynchronous
n010_009.bnet,random_mc,19,0.16912696541761435,0.19922319077826992,256,2,asynchronous
n010_009.bnet,random_mc,20,0.16818927058741723,0.19489679391937556,256,2,asynchronous
n010_009.bnet,random_mc,21,0.1690140419146077,0.19869543040680132,256,2,asynchronous
n010_009.bnet,random_mc,22,0.16957019065893728,0.20131294672386948,256,2,asynchronous
n010_009.bnet,random_mc,23,0.16897472051969747,0.1985120971892006,256,2,asynchronous
n010_009.bnet,random_mc,24,0.17017432097242222,0.2042092942861079,256,2,asynchronous
n010_009.bnet,random_mc,25,0.16921087802051207,0.19961658356025228,256,2,asynchronous
n010_009.bnet,random_mc,26,0.17026498391405734,0.2046488258611339,256,2,asynchronous
n010_009.bnet,random_mc,27,0.16859498843542284,0.19675320068628208,256,2,asynchronous
n010_009.bnet,random_mc,28,0.16870125956348425,0.1972433394612241,256,2,asynchronous
n010_009.bnet,random_mc,29,0.16983645093071573,0.20258255987779245,256,2,asynchronous
n010_011.bnet,sd_mc,,0.07018480209524483,0.03866108368039643,512,3,asynchronous
n010_011.bnet,null_mc,,0.3583007374189152,0.7633031039505134,512,3,asynchronous
n010_011.bnet,ref,,0.11334522312651306,0.06323922297037848,512,3,asynchronous
n010_011.bnet,random_mc,0,0.3554299591636031,0.7415985622848251,512,3,asynchronous
n010_011.bnet,random_mc,1,0.35764032716662814,0.7626637275804491,512,3,asynchronous
n010_011.bnet,random_mc,2,0.36112826812309545,0.7854254777426007,512,3,asynchronous
n010_011.bnet,random_mc,3,0.3566656343010932,0.7671141256699117,512,3,asynchronous
n010_011.bnet,random_mc,4,0.3568314132655797,0.7632224413323165,512,3,asynchronous
n010_011.bnet,random_mc,5,0.3592950708217356,0.7709899808500018,512,3,asynchronous
n010_011.bnet,random_mc,6,0.3589265176495547,0.7710765982973212,512,3,asynchronous
n010_011.bnet,random_mc,7,0.35425661596988556,0.7330571687018075,512,3,asynchronous
n010_011.bnet,random_mc,8,0.3537715231982713,0.728378257538542,512,3,asynchronous
n010_011.bnet,random_mc,9,0.35961750255620106,0.7703174512456392,512,3,asynchronous
n010_011.bnet,random_mc,10,0.35968530395344794,0.7650508835545595,512,3,asynchronous
n010_011.bnet,random_mc,11,0.3578701998829246,0.7587264908273128,512,3,asynchronous
n010_011.bnet,random_mc,12,0.35795689750658427,0.7627071059164698,512,3,asynchronous
n010_011.bnet,random_mc,13,0.35817389681418815,0.7763002465627988,512,3,asynchronous
n010_011.bnet,random_mc,14,0.35577160101897143,0.7512021818192566,512,3,asynchronous
n010_011.bnet,random_mc,15,0.3574125707304316,0.7681081687242156,512,3,asynchronous
n010_011.bnet,random_mc,16,0.3552855650292177,0.7466708261243205,512,3,asynchronous
n010_011.bnet,random_mc,17,0.358055551738558,0.7676987348508996,512,3,asynchronous
n010_011.bnet,random_mc,18,0.35006985941976004,0.6987033133243343,512,3,asynchronous
n010_011.bnet,random_mc,19,0.3608356656242302,0.7834627718556278,512,3,asynchronous
n010_011.bnet,random_mc,20,0.35946941969716745,0.7748327281790929,512,3,asynchronous
n010_011.bnet,random_mc,21,0.35886447898429785,0.7653377474134806,512,3,asynchronous
n010_011.bnet,random_mc,22,0.3572172495767814,0.7499489047607005,512,3,asynchronous
n010_011.bnet,random_mc,23,0.35589880152932096,0.7512509051199574,512,3,asynchronous
n010_011.bnet,random_mc,24,0.35434280265050244,0.7254962987199923,512,3,asynchronous
n010_011.bnet,random_mc,25,0.3574503773177631,0.7580836871848826,512,3,asynchronous
n010_011.bnet,random_mc,26,0.354847167815267,0.7473068525022992,512,3,asynchronous
n010_011.bnet,random_mc,27,0.35646155083199665,0.7482866991390127,512,3,asynchronous
n010_011.bnet,random_mc,28,0.359524331440545,0.7758824103887441,512,3,asynchronous
n010_011.bnet,random_mc,29,0.3619994906821953,0.8023457852217384,512,3,asynchronous
n010_013.bnet,sd_mc,,0.0017010345435994007,2.478256103892549e-05,16,3,asynchronous
n010_013.bnet,null_mc,,0.11659766684780555,0.0767023576191183,16,3,asynchronous
n010_013.bnet,ref,,0.16159828164194578,0.1363313814939938,16,3,asynchronous
n010_013.bnet,random_mc,0,0.055830257597771084,0.021149072128286144,16,3,asynchronous
n010_013.bnet,random_mc,1,0.14245059706649246,0.11160385004307324,16,3,asynchronous
n010_013.bnet,random_mc,2,0.11362746644930195,0.06344965488361783,16,3,asynchronous
n010_013.bnet,random_mc,3,0.1343334725022716,0.09769584270266736,16,3,asynchronous
n010_013.bnet,random_mc,4,0.09474500621363251,0.05529936964353334,16,3,asynchronous
n010_013.bnet,random_mc,5,0.1114841205163359,0.07408571101832093,16,3,asynchronous
n010_013.bnet,random_mc,6,0.10287293830344882,0.06349851245077452,16,3,asynchronous
n010_013.bnet,random_mc,7,0.06177238498144859,0.023346465393897363,16,3,asynchronous
n010_013.bnet,random_mc,8,0.13416833813168313,0.0962626561504072,16,3,asynchronous
n010_013.bnet,random_mc,9,0.0798399730479432,0.0277037538514325,16,3,asynchronous
n010_013.bnet,random_mc,10,0.08227562800660491,0.03712693987017905,16,3,asynchronous
n010_013.bnet,random_mc,11,0.1176129420867025,0.07826217296627057,16,3,asynchronous
n010_013.bnet,random_mc,12,0.1903552428736264,0.19087706489357628,16,3,asynchronous
n010_013.bnet,random_mc,13,0.11242281302693367,0.06154572831074752,16,3,asynchronous
n010_013.bnet,random_mc,14,0.08177775363717478,0.024197609592701834,16,3,asynchronous
n010_013.bnet,random_mc,15,0.11602081275812348,0.06761151603912251,16,3,asynchronous
n010_013.bnet,random_mc,16,0.12665685229369142,0.08194624576471754,16,3,asynchronous
n010_013.bnet,random_mc,17,0.10700498183526844,0.04724523957960381,16,3,asynchronous
n010_013.bnet,random_mc,18,0.13403324833453859,0.09471145954788834,16,3,asynchronous
n010_013.bnet,random_mc,19,0.1468118873415285,0.10921745585990791,16,3,asynchronous
n010_013.bnet,random_mc,20,0.13390800544095338,0.0880349681433409,16,3,asynchronous
n010_013.bnet,random_mc,21,0.08812631354030022,0.04234228828428492,16,3,asynchronous
n010_013.bnet,random_mc,22,0.14511432374517177,0.10632132099310221,16,3,asynchronous
n010_013.bnet,random_mc,23,0.13366747664279202,0.0951776933185354,16,3,asynchronous
n010_013.bnet,random_mc,24,0.0966329905747248,0.03937566950391799,16,3,asynchronous
n010_013.bnet,random_mc,25,0.1524992764955537,0.12190810776646296,16,3,asynchronous
n010_013.bnet,random_mc,26,0.12135049427306616,0.056684493411403844,16,3,asynchronous
n010_013.bnet,random_mc,27,0.13518480499071606,0.0973104717862503,16,3,asynchronous
n010_013.bnet,random_mc,28,0.125250474996945,0.06518780441762759,16,3,asynchronous
n010_013.bnet,random_mc,29,0.15176191789864604,0.12037228275944963,16,3,asynchronous
n010_015.bnet,sd_mc,,0.11167313613708711,0.15194449380280795,1024,6,asynchronous
n010_015.bnet,null_mc,,0.1615086228313392,0.33848767477056835,1024,6,asynchronous
n010_015.bnet,ref,,0.18325988075160685,0.4759868121310136,1024,6,asynchronous
n010_015.bnet,random_mc,0,0.1622943031939507,0.3413212064881412,1024,6,asynchronous
n010_015.bnet,random_mc,1,0.15994106911658137,0.3298394028528222,1024,6,asynchronous
n010_015.bnet,random_mc,2,0.1610638434896889,0.3367111249266139,1024,6,asynchronous
n010_015.bnet,random_mc,3,0.16126046360635882,0.337159991134257,1024,6,asynchronous
n010_015.bnet,random_mc,4,0.16112413204220996,0.33671844206578205,1024,6,asynchronous
n010_015.bnet,random_mc,5,0.16178551052328793,0.338807594160498,1024,6,asynchronous
n010_015.bnet,random_mc,6,0.16382197029284795,0.3489905542149036,1024,6,asynchronous
n010_015.bnet,random_mc,7,0.16074273958236865,0.33384907247808066,1024,6,asynchronous
n010_015.bnet,random_mc,8,0.15916514639304555,0.32733389103013755,1024,6,asynchronous
n010_015.bnet,random_mc,9,0.16233998421046633,0.34302660143935365,1024,6,asynchronous
n010_015.bnet,random_mc,10,0.16122404234705,0.3388223629277097,1024,6,asynchronous
n010_015.bnet,random_mc,11,0.16131229625987828,0.33537343319029655,1024,6,asynchronous
n010_015.bnet,random_mc,12,0.16079853793985158,0.3367663177021099,1024,6,asynchronous
n010_015.bnet,random_mc,13,0.16045145959405957,0.33329994564230875,1024,6,asynchronous
n010_015.bnet,random_mc,14,0.15742149971687602,0.31922312061662894,1024,6,asynchronous
